CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA,Location,name_clean,zip_clean,address_raw_ins,address_clean_ins,yelp_id,name,rating,review_count,price,categories,address1,city,state,postal_code,latitude,longitude,url,address_raw_yelp,address_clean_yelp,name_clean_ins,address_clean,name_clean_yelp
50045647,WU'S WONTON KING,Manhattan,165,EAST BROADWAY,10002,2124771111,Chinese,9/13/2022,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,28-06,Contract with a pest management professional not in place.  Record of extermination activities not kept on premises.,Not Critical,51.0,,,11/26/2025,Cycle Inspection / Re-inspection,40.71405599,-73.99000799,103.0,1.0,600.0,1003627.0,1002840028.0,MN28,POINT (-73.990007993797 40.714055989521),WU S WONTON KING,10002,165 EAST BROADWAY,165 EAST BROADWAY,rkeH5HJIuX7ZcOaYNum9xA,Wu's Wonton King,3.7,589,$$,"Cantonese, Seafood, Dim Sum",165 E Broadway,New York,NY,10002,40.7139415501646,-73.9899386554248,https://www.yelp.com/biz/wus-wonton-king-new-york?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,165 E Broadway,165 E BROADWAY,,,
50120500,GOLDIE'S TAVERN,Manhattan,135,WEST   30 STREET,10001,2124653437,American,11/1/2023,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,22.0,,,11/26/2025,Cycle Inspection / Initial Inspection,40.7477453,-73.99072834,105.0,3.0,10100.0,1090129.0,1008060013.0,MN17,POINT (-73.990728341177 40.74774529807),GOLDIE S TAVERN,10001,135 WEST   30 STREET,135 WEST 30 STREET,V7I8bRirWgqF-vnCc2z0Xw,Goldie’s Tavern,4.3,48,$$,"Gastropubs, Sports Bars, Cocktail Bars",135 West 30th St,New York,NY,10001,40.7481,-73.99129,https://www.yelp.com/biz/goldie-s-tavern-new-york?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,135 West 30th St,135 WEST 30TH ST,,,
41543813,SERGIMMO SALUMERIA,Manhattan,456,9 AVENUE,10018,2129674212,Italian,7/30/2024,Violations were cited in the following area(s).,10D,"Mechanical or natural ventilation not provided, inadequate, improperly installed, in disrepair or fails to prevent and control excessive build-up of grease, heat, steam condensation, vapors, odors, smoke or fumes.",Not Critical,7.0,A,7/30/2024,11/26/2025,Cycle Inspection / Initial Inspection,40.75430557,-73.99561818,104.0,3.0,11100.0,1082251.0,1007590001.0,MN13,POINT (-73.995618175719 40.754305566955),SERGIMMO SALUMERIA,10018,456 9 AVENUE,456 9 AVENUE,9iC39Z1YjZKbrrCANgzBXg,Sergimmo Salumeria,4.2,764,$$,"Italian, Sandwiches",456 9th Ave,New York,NY,10018,40.754296,-73.995498,https://www.yelp.com/biz/sergimmo-salumeria-new-york?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,456 9th Ave,456 9TH AVE,,,
50069320,TOFU TOFU,Manhattan,96,BOWERY,10013,9174425001,Korean,5/10/2022,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,13.0,A,5/10/2022,11/26/2025,Cycle Inspection / Initial Inspection,40.71760806,-73.99526346,102.0,1.0,4100.0,1003134.0,1002390035.0,MN24,POINT (-73.995263463533 40.717608057358),TOFU TOFU,10013,96 BOWERY,96 BOWERY,vWoT1h8E2eWvIdJqpuxfdg,Tofu Tofu,4.5,613,$$,"Korean, Juice Bars & Smoothies, Barbeque",96 Bowery,New York,NY,10013,40.7176299520983,-73.9954301342368,https://www.yelp.com/biz/tofu-tofu-new-york-5?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,96 Bowery,96 BOWERY,,,
50152288,SON DEL NORTH,Manhattan,177,ORCHARD STREET,10002,9297398835,Latin American,9/5/2024,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,24.0,N,,11/26/2025,Pre-permit (Operational) / Initial Inspection,40.72174942,-73.98837979,103.0,1.0,3001.0,1005556.0,1004170066.0,MN27,POINT (-73.988379790034 40.721749420863),SON DEL NORTH,10002,177 ORCHARD STREET,177 ORCHARD STREET,-AfsTZTXc5KAvq-OTOrpSA,Son del North,4.0,124,,"Mexican, Wraps",177 Orchard St,New York,NY,10002,40.721802,-73.988576,https://www.yelp.com/biz/son-del-north-new-york?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,177 Orchard St,177 ORCHARD ST,,,
50067953,JEJU NOODLE BAR,Manhattan,679,GREENWICH STREET,10014,6466660947,Korean,12/20/2022,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,12.0,A,12/20/2022,11/26/2025,Cycle Inspection / Initial Inspection,40.73292371,-74.00749433,102.0,3.0,7500.0,1011732.0,1006300030.0,MN23,POINT (-74.007494330648 40.73292370707),JEJU NOODLE BAR,10014,679 GREENWICH STREET,679 GREENWICH STREET,xtxcAUvrD4dWHJd0cwvW1A,JeJu Noodle Bar,4.2,1252,$$,"Korean, Noodles, Wine Bars",679 Greenwich St,New York,NY,10014,40.73304,-74.00734,https://www.yelp.com/biz/jeju-noodle-bar-new-york?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,679 Greenwich St,679 GREENWICH ST,,,
40395079,RUDY'S BAR & GRILL,Manhattan,627,9 AVENUE,10036,6467070890,American,1/31/2023,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13.0,A,1/31/2023,11/26/2025,Cycle Inspection / Re-inspection,40.75992935,-73.99154604,104.0,3.0,12100.0,1026435.0,1010540130.0,MN15,POINT (-73.99154604425 40.759929350815),RUDY S BAR GRILL,10036,627 9 AVENUE,627 9 AVENUE,4nohlTsGHEDdpwYkRTt-fA,Rudy's Bar & Grill,4.3,1267,$,"Dive Bars, Hot Dogs",627 9th Ave,New York,NY,10036,40.76003419916213,-73.9917941990945,https://www.yelp.com/biz/rudys-bar-and-grill-new-york?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,627 9th Ave,627 9TH AVE,,,
40698807,MAMA MIA 44 SW,Manhattan,621,9 AVENUE,10036,2018509162,Italian,2/1/2022,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,8.0,A,2/1/2022,11/26/2025,Cycle Inspection / Re-inspection,40.75963293,-73.99176266,104.0,3.0,12100.0,1026369.0,1010530036.0,MN15,POINT (-73.991762664033 40.759632932643),MAMA MIA 44 SW,10036,621 9 AVENUE,621 9 AVENUE,h4VCnZ2aZ33mdenS_ZI7jQ,Mama Mia 44 SW,4.1,1044,$$,"Pizza, Seafood, Italian",621 9th Ave,New York,NY,10036,40.75976,-73.99207,https://www.yelp.com/biz/mama-mia-44-sw-new-york-2?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,621 9th Ave,621 9TH AVE,,,
50115825,The Parlour Room,Manhattan,70,WEST   36 STREET,10018,9172615495,American,9/26/2023,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,21.0,,,11/26/2025,Pre-permit (Operational) / Initial Inspection,40.75073662,-73.98607203,105.0,4.0,8400.0,1015916.0,1008377501.0,MN17,POINT (-73.986072034139 40.750736616924),THE PARLOUR ROOM,10018,70 WEST   36 STREET,70 WEST 36 STREET,1VTv1wBwzzcD9k7qxC7L2g,The Parlour Room,4.3,259,$$,"Cocktail Bars, Seafood, Tapas/Small Plates",70 W 36th St,New York,NY,10018,40.75060565498116,-73.98628300350369,https://www.yelp.com/biz/the-parlour-room-new-york?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,70 W 36th St,70 W 36TH ST,,,
40634937,MALATESTA TRATTORIA,Manhattan,649,WASHINGTON STREET,10014,2127411207,Italian,1/9/2023,Violations were cited in the following area(s).,20-06,Current letter grade or Grade Pending card not posted,Not Critical,,,,11/26/2025,Administrative Miscellaneous / Initial Inspection,40.73274796,-74.00861286,102.0,3.0,7500.0,1011720.0,1006300001.0,MN23,POINT (-74.008612864661 40.732747963593),MALATESTA TRATTORIA,10014,649 WASHINGTON STREET,649 WASHINGTON STREET,IErfGS0DASSJfYU73m0Sqg,Malatesta Trattoria,4.1,1402,$$,Italian,649 Washington St,New York,NY,10014,40.73284,-74.00838,https://www.yelp.com/biz/malatesta-trattoria-new-york?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,649 Washington St,649 WASHINGTON ST,,,
41595904,OSLO COFFEE ROASTERS,Manhattan,422,EAST   75 STREET,10021,3472552508,Coffee/Tea,11/28/2023,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,20.0,,,11/26/2025,Cycle Inspection / Initial Inspection,40.76944745,-73.95388648,108.0,5.0,13200.0,1045911.0,1014690038.0,MN31,POINT (-73.953886475686 40.769447451415),OSLO COFFEE ROASTERS,10021,422 EAST   75 STREET,422 EAST 75 STREET,asW_ljefQQam9zjc9ZQaMw,Oslo Coffee Roasters,4.3,292,$,"Coffee & Tea, Cafes",422 E 75th St,New York,NY,10021,40.76914,-73.95372,https://www.yelp.com/biz/oslo-coffee-roasters-new-york?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,422 E 75th St,422 E 75TH ST,,,
50102435,DIM SUM CHELSEA,Manhattan,236,8 AVENUE,10011,2126450100,Chinese,6/24/2024,Violations were cited in the following area(s).,09B,Thawing procedure improper.,Not Critical,21.0,,,11/26/2025,Cycle Inspection / Initial Inspection,40.7447182,-73.99888846,104.0,3.0,9100.0,1014101.0,1007720001.0,MN13,POINT (-73.99888846218 40.744718195066),DIM SUM CHELSEA,10011,236 8 AVENUE,236 8 AVENUE,UaQF4mv6hVjiegkwUvQeMQ,Dim Sum Chelsea,4.4,226,$$,"Dim Sum, Szechuan",236 8th Ave,New York,NY,10011,40.744624,-73.998649,https://www.yelp.com/biz/dim-sum-chelsea-new-york-4?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,236 8th Ave,236 8TH AVE,,,
50120411,GENKI OMAKASE,Manhattan,552,LAGUARDIA PLACE,10012,9175175135,Japanese,8/30/2023,Violations were cited in the following area(s).,08C,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,4.0,A,8/30/2023,11/26/2025,Pre-permit (Operational) / Initial Inspection,40.72888364,-73.99825732,102.0,2.0,6500.0,1008650.0,1005377501.0,MN23,POINT (-73.998257322389 40.728883644234),GENKI OMAKASE,10012,552 LAGUARDIA PLACE,552 LAGUARDIA PLACE,1WeOq3GcrOAGB9QJrJ6Tug,Genki Omakase,4.5,294,$$$$,Sushi Bars,552 LaGuardia Pl,New York,NY,10012,40.72933,-73.99808,https://www.yelp.com/biz/genki-omakase-new-york?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,552 LaGuardia Pl,552 LAGUARDIA PL,,,
50059267,DIG INN,Manhattan,856,8 AVENUE,10019,2123352106,American,12/4/2023,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,40.0,,,11/26/2025,Cycle Inspection / Initial Inspection,40.76320049,-73.98542325,105.0,3.0,13100.0,1081644.0,1010230002.0,MN17,POINT (-73.985423246596 40.763200488149),DIG INN,10019,856 8 AVENUE,856 8 AVENUE,jvx3UEV66_Q2x5GnNHGmBQ,Dig Inn,4.1,271,$$,New American,856 8th Ave,New York,NY,10019,40.7630776898824,-73.9852026,https://www.yelp.com/biz/dig-inn-8th-ave-new-york?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,856 8th Ave,856 8TH AVE,,,
50128349,BELLINI,Manhattan,483,COLUMBUS AVENUE,10024,3472107081,Italian,1/28/2025,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,18.0,B,1/28/2025,11/26/2025,Cycle Inspection / Re-inspection,40.78471997,-73.97344422,107.0,6.0,16900.0,1031214.0,1011970002.0,MN12,POINT (-73.973444223466 40.784719966444),BELLINI,10024,483 COLUMBUS AVENUE,483 COLUMBUS AVENUE,lA6IvTF7J8fNC5puhyS3PA,Bellini,3.8,305,$$,"Italian, Pizza, Wine Bars",483 Columbus Ave,New York,NY,10024,40.78457,-73.97317,https://www.yelp.com/biz/bellini-new-york-4?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,483 Columbus Ave,483 COLUMBUS AVE,,,
41597054,SUSHI YASAKA,Manhattan,251,WEST   72 STREET,10023,2124968460,Japanese,5/9/2022,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,47.0,,,11/26/2025,Cycle Inspection / Initial Inspection,40.77930917,-73.98327852,107.0,6.0,15900.0,1030508.0,1011640010.0,MN14,POINT (-73.983278519402 40.779309167176),SUSHI YASAKA,10023,251 WEST   72 STREET,251 WEST 72 STREET,HZWHBfeuP4Fb6y8b8uqnbA,Sushi Yasaka,4.2,2142,$$,"Japanese, Sushi Bars",251 W 72nd St,New York,NY,10023,40.779583,-73.983482,https://www.yelp.com/biz/sushi-yasaka-new-york?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,251 W 72nd St,251 W 72ND ST,,,
50107101,MISTA OH,Manhattan,41,WEST   24 STREET,10010,3475379363,Korean,4/15/2025,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,28.0,C,4/15/2025,11/26/2025,Cycle Inspection / Re-inspection,40.74285687,-73.9906352,105.0,3.0,5800.0,1015594.0,1008260016.0,MN13,POINT (-73.990635195605 40.742856869389),MISTA OH,10010,41 WEST   24 STREET,41 WEST 24 STREET,md5mjDamLsh1uxHDU9PfGA,Mista Oh,4.5,251,$$,Korean,41 W 24th St,New York,NY,10010,40.74332767519521,-73.9912032,https://www.yelp.com/biz/mista-oh-new-york-4?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,41 W 24th St,41 W 24TH ST,,,
50104759,SHINN EAST,Manhattan,119,EAST    7 STREET,10009,9172389665,Chinese/Japanese,7/23/2025,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,9.0,A,7/23/2025,11/26/2025,Cycle Inspection / Initial Inspection,40.72646173,-73.98450048,103.0,2.0,3200.0,1005848.0,1004350043.0,MN22,POINT (-73.984500476342 40.726461726704),SHINN EAST,10009,119 EAST    7 STREET,119 EAST 7 STREET,DW6QH9hNP5kgkg-5UDS9wQ,Shinn East,4.5,378,$$$$,"Sushi Bars, Japanese",119 E 7th St,New York,NY,10009,40.7265202,-73.98429,https://www.yelp.com/biz/shinn-east-new-york?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,119 E 7th St,119 E 7TH ST,,,
50046008,MOMOSAN RAMEN & SAKE,Manhattan,342,LEXINGTON AVENUE,10016,6462015529,Japanese,7/11/2022,Violations were cited in the following area(s).,28-01,"Nuisance created or allowed to exist. Facility not free from unsafe, hazardous, offensive or annoying condition.",Not Critical,,,,11/26/2025,Administrative Miscellaneous / Initial Inspection,40.7498459,-73.97721893,106.0,4.0,8000.0,1019472.0,1008950023.0,MN20,POINT (-73.977218932068 40.749845898233),MOMOSAN RAMEN SAKE,10016,342 LEXINGTON AVENUE,342 LEXINGTON AVENUE,oTkzgr7hzOAdlP99Auj3GQ,Momosan Ramen & Sake,4.1,1966,$$,"Ramen, Asian Fusion",342 Lexington Ave,New York,NY,10016,40.749928,-73.977468,https://www.yelp.com/biz/momosan-ramen-and-sake-new-york-5?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,342 Lexington Ave,342 LEXINGTON AVE,,,
50128475,TRADITAS PIZZA,Manhattan,83,MAIDEN LANE,10038,3478549873,Pizza,3/30/2023,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,36.0,,,11/26/2025,Pre-permit (Operational) / Initial Inspection,40.70743579,-74.00760687,101.0,1.0,1502.0,1001111.0,1000680007.0,MN25,POINT (-74.007606873705 40.707435788554),TRADITAS PIZZA,10038,83 MAIDEN LANE,83 MAIDEN LANE,FbACREoqyd_oTfHbd8TzeQ,Traditas Pizza,4.2,61,,Pizza,83 Maiden Ln,New York,NY,10038,40.70745,-74.00748,https://www.yelp.com/biz/traditas-pizza-new-york?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,83 Maiden Ln,83 MAIDEN LN,,,
50076500,ATOMIX,Manhattan,104,EAST   30 STREET,10016,6466968901,Korean,5/23/2023,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,12.0,A,5/23/2023,11/26/2025,Cycle Inspection / Initial Inspection,40.74436283,-73.98274238,105.0,2.0,7200.0,1018291.0,1008850086.0,MN20,POINT (-73.982742384971 40.744362828217),ATOMIX,10016,104 EAST   30 STREET,104 EAST 30 STREET,NsACuDqm5AVPpUocvuXONg,Atomix,4.5,194,$$$$,Korean,104 E 30th St,New York,NY,10016,40.74421,-73.98286,https://www.yelp.com/biz/atomix-new-york?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,104 E 30th St,104 E 30TH ST,,,
50140419,LA SANDWICHERIE UPPER EAST SIDE,Manhattan,217,EAST   85 STREET,10028,5168352284,Sandwiches,8/22/2023,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,8.0,,,11/26/2025,Pre-permit (Non-operational) / Initial Inspection,40.77789032,-73.95388422,108.0,5.0,14601.0,1085217.0,1015310038.0,MN32,POINT (-73.953884217079 40.777890318346),LA SANDWICHERIE UPPER EAST SIDE,10028,217 EAST   85 STREET,217 EAST 85 STREET,_Xt4Fbbn6dOXSTobbmNb5w,La Sandwicherie Upper East Side,4.5,23,,"Coffee & Tea, Sandwiches",217 E 85th St,New York,NY,10028,40.77786734241151,-73.95350217397662,https://www.yelp.com/biz/la-sandwicherie-upper-east-side-new-york?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,217 E 85th St,217 E 85TH ST,,,
50011097,OSCAR'S PLACE,Manhattan,466,HUDSON STREET,10014,2127416479,English,6/13/2022,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,0.0,,,11/26/2025,Cycle Inspection / Initial Inspection,40.73182586,-74.00658855,102.0,3.0,7300.0,1083517.0,1005850001.0,MN23,POINT (-74.006588551482 40.731825856707),OSCAR S PLACE,10014,466 HUDSON STREET,466 HUDSON STREET,66T7rXIZvcVg7XicY6QObg,Oscar's Place,4.5,288,$$,"Modern European, Breakfast & Brunch, British",466 Hudson St,New York,NY,10014,40.7318649,-74.0064011,https://www.yelp.com/biz/oscars-place-new-york-2?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,466 Hudson St,466 HUDSON ST,,,
50089107,VILLAGE SQUARE PIZZA,Manhattan,147,AVENUE A,10009,9176757709,Pizza,10/25/2022,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,31.0,,,11/26/2025,Cycle Inspection / Initial Inspection,40.72740565,-73.98255918,103.0,2.0,3400.0,1077647.0,1004370030.0,MN22,POINT (-73.982559179975 40.727405647501),VILLAGE SQUARE PIZZA,10009,147 AVENUE A,147 AVENUE A,-CCfu19Uuy_kD2t4ZwsQfA,Village Square Pizza,4.4,349,$,Pizza,147 Ave A,New York,NY,10009,40.72748,-73.98268,https://www.yelp.com/biz/village-square-pizza-new-york-3?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,147 Ave A,147 AVE A,,,
